CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Spain,ESP,,,NAT_TOTAL,20210426,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3488469.0,77738.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210427,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3496134.0,77855.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210428,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3504799.0,77943.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210429,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3514942.0,78080.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210430,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3524077.0,78216.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210501,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3524077.0,78216.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210502,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3524077.0,78216.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210503,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3540430.0,78293.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210504,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3544945.0,78399.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210505,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3551262.0,78566.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210506,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3559222.0,78726.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210507,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3567408.0,78792.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210508,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,2.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3567408.0,78792.0,67.59,67.59,67.86,67.86,67.08,67.08,64.17,64.17,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210509,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3567408.0,78792.0,61.57,61.57,63.1,63.1,63.7,63.7,60.3,60.3,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210510,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3581392.0,78895.0,61.57,61.57,63.1,63.1,63.7,63.7,60.3,60.3,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210511,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3586333.0,79100.0,61.57,61.57,63.1,63.1,63.7,63.7,60.3,60.3,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210512,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3592751.0,79208.0,61.57,61.57,63.1,63.1,63.7,63.7,60.3,60.3,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210513,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3598452.0,79281.0,61.57,61.57,63.1,63.1,63.7,63.7,60.3,60.3,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210514,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3604799.0,79339.0,61.57,61.57,63.1,63.1,63.7,63.7,60.3,60.3,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210515,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3604799.0,79339.0,61.57,61.57,63.1,63.1,63.7,63.7,60.3,60.3,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210516,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3604799.0,79339.0,61.57,61.57,63.1,63.1,63.7,63.7,60.3,60.3,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210517,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,,3615860.0,79432.0,61.57,61.57,63.1,63.1,63.7,63.7,60.3,60.3,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210518,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,,3619848.0,79502.0,61.57,61.57,63.1,63.1,64.95,64.95,61.73,61.73,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210519,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,,3625928.0,79568.0,61.57,61.57,63.1,63.1,64.95,64.95,61.73,61.73,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210520,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,,3631661.0,79601.0,61.57,61.57,63.1,63.1,64.95,64.95,61.73,61.73,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210521,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,,3636453.0,79620.0,61.57,61.57,63.1,63.1,64.95,64.95,61.73,61.73,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210522,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,2.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,,3636453.0,79620.0,61.57,61.57,63.1,63.1,64.95,64.95,61.73,61.73,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20210523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3636453.0,79620.0,,61.57,,63.1,,64.95,,61.73,,87.5
Spain,ESP,,,NAT_TOTAL,20210524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647520.0,79711.0,,61.57,,63.1,,64.95,,61.73,,87.5
Spain,ESP,,,NAT_TOTAL,20210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652879.0,79801.0,,61.57,,63.1,,64.95,,61.73,,87.5
Spain,ESP,,,NAT_TOTAL,20210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3657886.0,79855.0,,61.57,,63.1,,64.95,,61.73,,87.5
Spain,ESP,,,NAT_TOTAL,20210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3663176.0,79888.0,,61.57,,63.1,,64.95,,61.73,,87.5
Spain,ESP,,,NAT_TOTAL,20210528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.57,,63.1,,64.95,,61.73,,87.5
